time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/value_loss,train/clip_range,train/entropy_loss,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/loss,train/approx_kl
2761,50933760,2487,18443,0.03266927068587393,0.2,-2.5812759989500047,0.40445899963378906,24860,-0.006307162495504599,0.066171875,0.0001,-0.03236011788249016,0.023386195
2761,50954240,2488,18451,0.03741724872030318,0.2,-2.564234253168106,0.3814205527305603,24870,-0.006139963208406698,0.0672314453125,0.0001,-0.028338231146335602,0.02057323
2761,50974720,2489,18458,0.02894927357789129,0.2,-2.5512257874011994,0.41635721921920776,24880,-0.0039033766504144294,0.0569287109375,0.0001,-0.023747064173221588,0.019355992
2761,50995200,2490,18465,0.03840356808155775,0.2,-2.578679777383804,0.44957834482192993,24890,-0.0050544348865514625,0.0628271484375,0.0001,-0.025581639260053635,0.020877734
2761,51015680,2491,18473,0.03819147566799074,0.2,-2.5486738729476928,0.45618075132369995,24900,-0.006382571413123515,0.0700048828125,0.0001,-0.013649068772792816,0.022789119
2761,51036160,2492,18480,0.03058841378428042,0.2,-2.570639761686325,0.4643925428390503,24910,-0.004800227496452862,0.0582958984375,0.0001,-0.026378661394119263,0.02165414
2761,51056640,2493,18487,0.03467220535501838,0.2,-2.5763527077436446,0.45032304525375366,24920,-0.004853921661269851,0.0561767578125,0.0001,-0.012835314497351646,0.020936564
2761,51077120,2494,18495,0.037205872242338955,0.2,-2.569327005147934,0.4176054000854492,24930,-0.004535050255653914,0.0581689453125,0.0001,-0.01998754031956196,0.023387825
2761,51097600,2495,18502,0.045362235344946385,0.2,-2.529893285036087,0.49188733100891113,24940,-0.006399953913060017,0.06798828125,0.0001,-0.016603892669081688,0.019538458
2761,51118080,2496,18509,0.03501166024710983,0.2,-2.549814394712448,0.49915820360183716,24950,-0.004389582920703105,0.0633056640625,0.0001,-0.030160674825310707,0.022444678
2761,51138560,2497,18517,0.04254859500098974,0.2,-2.542879791259766,0.4706829786300659,24960,-0.00516899185400689,0.0646142578125,0.0001,-0.013848796486854553,0.023525871
2761,51159040,2498,18524,0.03505822367966175,0.2,-2.5706210374832152,0.3114049434661865,24970,-0.00723074752750108,0.06447265625,0.0001,-0.022334575653076172,0.018332817
2761,51179520,2499,18531,0.03599962212145329,0.2,-2.573507664203644,0.44437628984451294,24980,-0.00667606046423316,0.06146484375,0.0001,-0.023922676220536232,0.021744838
2761,51200000,2500,18539,0.03292504250537604,0.2,-2.5907946175336836,0.41662222146987915,24990,-0.004083770986180752,0.0605810546875,0.0001,-0.01760970614850521,0.020066977
2761,51220480,2501,18546,0.032580498531460764,0.2,-2.569955950379372,0.4211679697036743,25000,-0.004242965031298809,0.0645166015625,0.0001,-0.019919199869036674,0.019647185
2761,51240960,2502,18554,0.04499072362668812,0.2,-2.5799907875061034,0.43470364809036255,25010,-0.004469406395801343,0.059296875,0.0001,-0.0067403241991996765,0.020483881
2761,51261440,2503,18561,0.041721687088720504,0.2,-2.557931018471718,0.4770647883415222,25020,-0.005407256736070849,0.066767578125,0.0001,-0.01528855413198471,0.022860466
2761,51281920,2504,18568,0.045385391893796624,0.2,-2.552199422121048,0.43653857707977295,25030,-0.00569635981330066,0.0673876953125,0.0001,-0.019148457795381546,0.018888045
2761,51302400,2505,18576,0.03962122212164104,0.2,-2.5573713517189027,0.47068077325820923,25040,-0.005002621299936436,0.061162109375,0.0001,-0.017747409641742706,0.019949883
2761,51322880,2506,18583,0.03898833433166146,0.2,-2.5621718376874925,0.5062655508518219,25050,-0.007046921520086471,0.062392578125,0.0001,-0.012620551511645317,0.019527227
2761,51343360,2507,18590,0.03962252823635936,0.2,-2.58223749935627,0.562511682510376,25060,-0.006166278728924226,0.0588037109375,0.0001,-0.026018882170319557,0.02035122
2761,51363840,2508,18598,0.037887951424345374,0.2,-2.5779314386844634,0.5061156153678894,25070,-0.00560826725064544,0.062138671875,0.0001,-0.025254597887396812,0.018635485
2761,51384320,2509,18605,0.03623613391537219,0.2,-2.5608734357357026,0.4818152189254761,25080,-0.005056174355559051,0.0558837890625,0.0001,-0.00399428978562355,0.020290704
2761,51404800,2510,18612,0.03727345001418143,0.2,-2.5774174195528032,0.452756404876709,25090,-0.005314678483118769,0.0607275390625,0.0001,-0.010813552886247635,0.021366758
2761,51425280,2511,18620,0.04085564055014402,0.2,-2.5917452478408816,0.5008835196495056,25100,-0.005781526756472886,0.0666064453125,0.0001,-0.013679420575499535,0.020895677
2761,51445760,2512,18627,0.04292331092059612,0.2,-2.6043570935726166,0.4970351457595825,25110,-0.0067316542066691906,0.069619140625,0.0001,-0.009605152532458305,0.020869726
2761,51466240,2513,18635,0.033485264321789145,0.2,-2.5929217320680618,0.4918214678764343,25120,-0.0053664284638944085,0.0598291015625,0.0001,-0.01205904595553875,0.018366273
2761,51486720,2514,18642,0.03571429857052863,0.2,-2.5972468143701555,0.5057235658168793,25130,-0.005590362792136147,0.059912109375,0.0001,-0.023923804983496666,0.021190831
2761,51507200,2515,18649,0.03525490825530141,0.2,-2.5911781442165376,0.4725576639175415,25140,-0.004771608042647131,0.0619384765625,0.0001,-0.026237446814775467,0.01827525
2761,51527680,2516,18656,0.03325054250657558,0.2,-2.587767706513405,0.4927036166191101,25150,-0.0056379175544134345,0.0591552734375,0.0001,-0.01533389464020729,0.0231312
2761,51548160,2517,18664,0.04085116105154157,0.2,-2.5774681091308596,0.5137535035610199,25160,-0.006345881594752427,0.068271484375,0.0001,-0.010922297835350037,0.02127149
2761,51568640,2518,18671,0.03187647000420839,0.2,-2.5781540131568907,0.5731159150600433,25170,-0.005703828859841451,0.0669775390625,0.0001,-0.025168783962726593,0.022605639
2761,51589120,2519,18678,0.044443434239365164,0.2,-2.5783945137262343,0.4781532287597656,25180,-0.004796166562882718,0.0609521484375,0.0001,-0.022046342492103577,0.018881872
2761,51609600,2520,18685,0.03924606662709266,0.2,-2.574562665224075,0.4648818373680115,25190,-0.004157920911966357,0.05287109375,0.0001,-0.02517559751868248,0.018881528
2762,51630080,2521,18692,0.038587150378152725,0.2,-2.5995383995771406,0.5076107978820801,25200,-0.005283910935977474,0.0560546875,0.0001,-0.0173441544175148,0.022692513
2762,51650560,2522,18700,0.035275063547305766,0.2,-2.58629689514637,0.489452064037323,25210,-0.0041344936704263095,0.061044921875,0.0001,-0.011521982029080391,0.019244572
2762,51671040,2523,18707,0.04762897442560643,0.2,-2.578881039619446,0.4911062717437744,25220,-0.007160411086806562,0.066806640625,0.0001,-0.01013687439262867,0.019096306
2762,51691520,2524,18714,0.044220568146556616,0.2,-2.5629734659194945,0.5041065514087677,25230,-0.004865925571066327,0.0553564453125,0.0001,-0.019313251599669456,0.018281322
2762,51712000,2525,18721,0.03441935071721673,0.2,-2.5977388435602187,0.44222551584243774,25240,-0.005264746315660886,0.0591162109375,0.0001,-0.023624522611498833,0.016553488
2762,51732480,2526,18729,0.03836161306593567,0.2,-2.542580577135086,0.38978612422943115,25250,-0.00484206757042557,0.0632421875,0.0001,0.00876121036708355,0.022195281
2762,51752960,2527,18736,0.04015972798224539,0.2,-2.591282994747162,0.4369053840637207,25260,-0.005677052482787985,0.060537109375,0.0001,-0.020004551857709885,0.019349331
2762,51773440,2528,18743,0.038166790399700404,0.2,-2.582306580543518,0.373149037361145,25270,-0.006168773480458185,0.060009765625,0.0001,-0.025673644617199898,0.019383693
2762,51793920,2529,18750,0.034848159374669195,0.2,-2.5945485192537308,0.4285035729408264,25280,-0.0047483274164551404,0.0611376953125,0.0001,-0.018372248858213425,0.018340986
2762,51814400,2530,18758,0.03477676742710173,0.2,-2.57993660569191,0.4120755195617676,25290,-0.005167027293937281,0.0616064453125,0.0001,-0.01392786018550396,0.019489188
2762,51834880,2531,18765,0.033658613213337955,0.2,-2.600837540626526,0.5009192228317261,25300,-0.005458224387548398,0.0608935546875,0.0001,-0.0023473817855119705,0.02427313
2762,51855360,2532,18772,0.03492534793447703,0.2,-2.5922020441293716,0.4523583650588989,25310,-0.005893447133130394,0.06359375,0.0001,-0.021524403244256973,0.020214865
2762,51875840,2533,18779,0.030241188935469836,0.2,-2.5764550912380217,0.38475358486175537,25320,-0.0055481861294538245,0.0553515625,0.0001,-0.028725242242217064,0.020970885
2762,51896320,2534,18787,0.047556525291875006,0.2,-2.5510966455936432,0.4234091639518738,25330,-0.004930937487515621,0.0594873046875,0.0001,-0.015170715749263763,0.020238219
2762,51916800,2535,18794,0.04747787990607321,0.2,-2.5477966189384462,0.40335947275161743,25340,-0.004582480716635473,0.06119140625,0.0001,-0.00945521891117096,0.020601775
2762,51937280,2536,18801,0.03265955174807459,0.2,-2.546898915171623,0.46354514360427856,25350,-0.005611666234035511,0.058134765625,0.0001,-0.016105184331536293,0.018332649
2762,51957760,2537,18809,0.039150807629339396,0.2,-2.5419212162494658,0.4275912046432495,25360,-0.005256761224591173,0.0569140625,0.0001,-0.02356976643204689,0.020842766
2762,51978240,2538,18816,0.0320360117033124,0.2,-2.5207120233774187,0.39901477098464966,25370,-0.003432934771044529,0.050771484375,0.0001,-0.01977357268333435,0.020097697
2762,51998720,2539,18823,0.03998890631366521,0.2,-2.519674314856529,0.417544424533844,25380,-0.005387610443867743,0.054755859375,0.0001,-0.024467820301651955,0.018510345
2762,52019200,2540,18830,0.04354909201152623,0.2,-2.563619648218155,0.41275227069854736,25390,-0.007426219930057414,0.0683447265625,0.0001,-0.0228414349257946,0.019153468
2762,52039680,2541,18838,0.036329384623095394,0.2,-2.54630823135376,0.3900120258331299,25400,-0.005629978455544915,0.0624609375,0.0001,-0.02008882910013199,0.018286487
2762,52060160,2542,18845,0.03975561363622546,0.2,-2.5281118142604826,0.4068620204925537,25410,-0.005113081035669893,0.0556396484375,0.0001,-0.018074452877044678,0.016921956
2762,52080640,2543,18852,0.03624446643982083,0.2,-2.5391193509101866,0.4421452283859253,25420,-0.004529858746973332,0.063134765625,0.0001,-0.01957731321454048,0.023160482
2762,52101120,2544,18859,0.028303880307357757,0.2,-2.5411117339134215,0.4748333692550659,25430,-0.005711877352005104,0.054345703125,0.0001,-0.01831681840121746,0.018962467
2762,52121600,2545,18867,0.04164968057535589,0.2,-2.549502212405205,0.4835403561592102,25440,-0.005170059782103636,0.0612841796875,0.0001,-0.015433438122272491,0.019071043
2762,52142080,2546,18874,0.034738035672344264,0.2,-2.52391449034214,0.43006330728530884,25450,-0.00552123859670246,0.056240234375,0.0001,-0.026347074657678604,0.020810056
2762,52162560,2547,18881,0.03525292019825429,0.2,-2.5536655938625334,0.49253422021865845,25460,-0.005773828457458876,0.0624365234375,0.0001,-0.02233853191137314,0.02186111
2762,52183040,2548,18888,0.03378776215948164,0.2,-2.5589483046531676,0.39558976888656616,25470,-0.0055516010968131016,0.0522412109375,0.0001,-0.009861953556537628,0.015933672
2762,52203520,2549,18896,0.031499317246489224,0.2,-2.5499699115753174,0.3778872489929199,25480,-0.003613594544294756,0.0610546875,0.0001,-0.008676044642925262,0.021556903
2762,52224000,2550,18903,0.04647627277765423,0.2,-2.554413928985596,0.4205394983291626,25490,-0.006636095677095,0.063173828125,0.0001,-0.017323845997452736,0.021827571
2762,52244480,2551,18911,0.04133783376775682,0.2,-2.5310864347219466,0.4157863259315491,25500,-0.0054158977587940174,0.06044921875,0.0001,-0.00657721608877182,0.021974554
2762,52264960,2552,18918,0.041385870059020814,0.2,-2.535644965171814,0.3974074721336365,25510,-0.005986358507652767,0.06490234375,0.0001,-0.021492306143045425,0.020910291
2762,52285440,2553,18925,0.043883958496153355,0.2,-2.511437349319458,0.4612901210784912,25520,-0.004631031263270416,0.0629833984375,0.0001,-0.015512801706790924,0.020297524
2762,52305920,2554,18933,0.04013309365604073,0.2,-2.5422339260578157,0.36006975173950195,25530,-0.006077984081930481,0.064951171875,0.0001,-0.03151386231184006,0.01934323
2762,52326400,2555,18940,0.03674016654491424,0.2,-2.50887288749218,0.4295161962509155,25540,-0.004746873177064117,0.0647607421875,0.0001,-0.013594066724181175,0.022392938
2762,52346880,2556,18947,0.03706721758004278,0.2,-2.5072434133291246,0.4590684175491333,25550,-0.004949899394559907,0.0583740234375,0.0001,-0.014249183237552643,0.023209456
2762,52367360,2557,18954,0.031812015646137295,0.2,-2.534069322347641,0.42868566513061523,25560,-0.00563378968538018,0.0604638671875,0.0001,-0.021948624402284622,0.021643043
2762,52387840,2558,18961,0.04063357288949192,0.2,-2.5291383057832717,0.4209173321723938,25570,-0.005253827968554106,0.061884765625,0.0001,-0.015589997172355652,0.021081638
2762,52408320,2559,18969,0.035175042762421074,0.2,-2.533806328177452,0.3859580159187317,25580,-0.005989544453914277,0.0618408203125,0.0001,-0.02486567385494709,0.019151162
2762,52428800,2560,18976,0.03439158922526985,0.2,-2.5506905305385588,0.42631882429122925,25590,-0.004757448019809089,0.0564306640625,0.0001,-0.019334331154823303,0.018467523
2762,52449280,2561,18983,0.033131466121412816,0.2,-2.5334631431102754,0.43712007999420166,25600,-0.0055960162539849985,0.059873046875,0.0001,-0.026461664587259293,0.019382749
2762,52469760,2562,18990,0.03928628873080015,0.2,-2.5138479936122895,0.4812789559364319,25610,-0.005821014039393049,0.066318359375,0.0001,-0.01645585522055626,0.02069463
2762,52490240,2563,18998,0.035740472618490456,0.2,-2.519339635372162,0.4617307782173157,25620,-0.005752191293868236,0.060986328125,0.0001,-0.020028235390782356,0.022289112
2762,52510720,2564,19005,0.03836516175419092,0.2,-2.5181180173158646,0.47987306118011475,25630,-0.006658732023788616,0.0592822265625,0.0001,-0.01975204609334469,0.018348778
2762,52531200,2565,19012,0.046593361548148096,0.2,-2.514097703695297,0.5013042688369751,25640,-0.005881890872551594,0.0643017578125,0.0001,-0.008808696642518044,0.021298435
2762,52551680,2566,19019,0.039625493697822096,0.2,-2.5278790152072905,0.4251958727836609,25650,-0.00422822656983044,0.0616845703125,0.0001,0.00015903450548648834,0.025549453
2763,52572160,2567,19027,0.033760855700820686,0.2,-2.50137678027153,0.5276178419589996,25660,-0.005803609670256265,0.0693896484375,0.0001,0.00017958413809537888,0.02179192
2763,52592640,2568,19034,0.04458173304796219,0.2,-2.506577069759369,0.518622636795044,25670,-0.0044124681942048485,0.0591552734375,0.0001,-0.0008615385740995407,0.02108053
2763,52613120,2569,19041,0.04741650869138539,0.2,-2.490255904197693,0.5461971461772919,25680,-0.00643904872064013,0.0604150390625,0.0001,-0.013199955224990845,0.025642972
2763,52633600,2570,19048,0.038956318651326004,0.2,-2.5163790225982665,0.4103163480758667,25690,-0.006797947129671229,0.067060546875,0.0001,-0.02697828970849514,0.021875948
2763,52654080,2571,19056,0.04116593892686069,0.2,-2.5283686381578447,0.49862802028656006,25700,-0.004262378246494336,0.0565771484375,0.0001,-0.0034981053322553635,0.019350609
2763,52674560,2572,19063,0.03661862144246698,0.2,-2.5256175738573075,0.45658910274505615,25710,-0.005252141538076103,0.0581396484375,0.0001,-0.03138337656855583,0.019363536
2763,52695040,2573,19070,0.03559605947695672,0.2,-2.5345348554849623,0.5518746972084045,25720,-0.0056111663981573655,0.060625,0.0001,-0.024520710110664368,0.020099962
2763,52715520,2574,19078,0.04036761013325304,0.2,-2.536523448228836,0.41306746006011963,25730,-0.005784365709696431,0.0621923828125,0.0001,-0.023692037910223007,0.019392682
2763,52736000,2575,19085,0.034101112922653554,0.2,-2.533568866252899,0.4517768621444702,25740,-0.005162918067071587,0.0622998046875,0.0001,-0.017330912873148918,0.020836547
2763,52756480,2576,19092,0.0395816811081022,0.2,-2.54881621837616,0.40695202350616455,25750,-0.0060693866564542984,0.069853515625,0.0001,-0.018385354429483414,0.02260984
2763,52776960,2577,19099,0.04202166392467916,0.2,-2.5550120556354523,0.466655433177948,25760,-0.006129324004723458,0.0609228515625,0.0001,-0.011662743985652924,0.017759532
2763,52797440,2578,19107,0.03946096707135439,0.2,-2.5441373246908188,0.47677314281463623,25770,-0.005771176910784561,0.05990234375,0.0001,-0.021818220615386963,0.018687267
2763,52817920,2579,19114,0.03904708202462644,0.2,-2.539506801366806,0.40293043851852417,25780,-0.005401755940547446,0.051376953125,0.0001,-0.019494114443659782,0.02031101
2763,52838400,2580,19121,0.03994267530739307,0.2,-2.535622441768646,0.4144951105117798,25790,-0.004461906358192209,0.0493115234375,0.0001,-0.005551185458898544,0.020439956
2763,52858880,2581,19129,0.03475531179457903,0.2,-2.5308638650178907,0.4855486750602722,25800,-0.006667077445599716,0.06759765625,0.0001,-0.032160378992557526,0.021168236
2763,52879360,2582,19136,0.03410938679240644,0.2,-2.52226555287838,0.4028850197792053,25810,-0.0045867608755361285,0.0574853515625,0.0001,-0.024661414325237274,0.020235624
2763,52899840,2583,19143,0.03013536037411541,0.2,-2.5079856264591216,0.5632252991199493,25820,-0.007313564867945388,0.065,0.0001,-0.016140606254339218,0.021278497
2763,52920320,2584,19151,0.03727029053959995,0.2,-2.5194017100334167,0.4760448932647705,25830,-0.006796289013582282,0.0616650390625,0.0001,-0.011109907180070877,0.018474504
2763,52940800,2585,19158,0.045058365119621156,0.2,-2.524633840918541,0.5007847547531128,25840,-0.006876203331921715,0.0584326171875,0.0001,-0.025721518322825432,0.019536383
2763,52961280,2586,19165,0.03826684600673616,0.2,-2.5279683691263197,0.414511501789093,25850,-0.006433150567463599,0.0647607421875,0.0001,-0.020150400698184967,0.019403653
2763,52981760,2587,19172,0.040417358591221274,0.2,-2.527761058211327,0.5060733258724213,25860,-0.005567194851173554,0.0634619140625,0.0001,-0.021010976284742355,0.019464592
2763,53002240,2588,19180,0.035157210924662646,0.2,-2.532025621533394,0.48032134771347046,25870,-0.0057300223951460795,0.0629736328125,0.0001,-0.02182844653725624,0.01926223
2763,53022720,2589,19187,0.05202403481118381,0.2,-2.532400842308998,0.4602757692337036,25880,-0.003540218179405201,0.070244140625,0.0001,-0.0078092310577631,0.022403799
2763,53043200,2590,19194,0.04683136614505202,0.2,-2.5342520451545716,0.47924190759658813,25890,-0.005689765801653266,0.0581640625,0.0001,-0.0053152721375226974,0.01888743
2763,53063680,2591,19201,0.04510433775372803,0.2,-2.549863657951355,0.5180338621139526,25900,-0.005513206150790211,0.06833984375,0.0001,-0.014918532222509384,0.021747047
2763,53084160,2592,19209,0.04256676489952951,0.2,-2.5466887879371645,0.5043113231658936,25910,-0.005547611309739295,0.0660791015625,0.0001,-0.026005014777183533,0.020963762
2763,53104640,2593,19216,0.04158353197388351,0.2,-2.5579212880134583,0.4646809697151184,25920,-0.005559777137532365,0.062802734375,0.0001,-0.016269629821181297,0.02128397
2763,53125120,2594,19224,0.04071407317649573,0.2,-2.580706942677498,0.5427273213863373,25930,-0.005090151889889967,0.0592236328125,0.0001,-0.023543549701571465,0.020898122
2763,53145600,2595,19231,0.035736515927128495,0.2,-2.5709094017744065,0.4747784733772278,25940,-0.0055669322868925515,0.0599072265625,0.0001,-0.018757324665784836,0.018907934
2763,53166080,2596,19238,0.043807562701404096,0.2,-2.5574290525913237,0.44714879989624023,25950,-0.004719428159296513,0.0584912109375,0.0001,0.005921943113207817,0.018843148
2763,53186560,2597,19245,0.03710709417704493,0.2,-2.5664509755373,0.4019336700439453,25960,-0.006660664475639351,0.0601611328125,0.0001,-0.015520351007580757,0.019469073
2763,53207040,2598,19253,0.04074529842473566,0.2,-2.5682030564546583,0.4325110912322998,25970,-0.006897689724864904,0.071982421875,0.0001,-0.02131292223930359,0.021384865
2763,53227520,2599,19260,0.05105307053774595,0.2,-2.5538417607545854,0.45079296827316284,25980,-0.006222780852840515,0.0677392578125,0.0001,-0.024502120912075043,0.0236273
2763,53248000,2600,19267,0.04435816997662187,0.2,-2.5576878982782363,0.4742845892906189,25990,-0.0061192740453407165,0.05625,0.0001,-0.018829384818673134,0.021158373
2763,53268480,2601,19275,0.041905830977484584,0.2,-2.553547896146774,0.49500542879104614,26000,-0.00554010017280234,0.0568359375,0.0001,-0.01676330529153347,0.021795688
2763,53288960,2602,19282,0.037621051794849335,0.2,-2.542995622754097,0.40487003326416016,26010,-0.004298221562348772,0.056142578125,0.0001,-0.023767583072185516,0.021249149
2763,53309440,2603,19289,0.05020034017972648,0.2,-2.535446300506592,0.4296443462371826,26020,-0.007098912025103345,0.06388671875,0.0001,-0.01083085685968399,0.018546581
2763,53329920,2604,19297,0.04023961655329913,0.2,-2.525234704017639,0.4747859835624695,26030,-0.005719326983962674,0.05591796875,0.0001,-0.032075971364974976,0.020211559
2763,53350400,2605,19304,0.03687441324815154,0.2,-2.529765554666519,0.46581363677978516,26040,-0.004834294909378514,0.0529150390625,0.0001,-0.02327977679669857,0.02065337
2763,53370880,2606,19312,0.0309984242124483,0.2,-2.5245762556791305,0.4610669016838074,26050,-0.004542905066919047,0.0627197265625,0.0001,-0.023952629417181015,0.020468973
2763,53391360,2607,19319,0.04648675162345171,0.2,-2.5400109976530074,0.3955933451652527,26060,-0.006463055360945873,0.066318359375,0.0001,-0.011186432093381882,0.02123902
2763,53411840,2608,19326,0.04350494218058884,0.2,-2.528416731953621,0.436683714389801,26070,-0.005424605697917286,0.0563037109375,0.0001,-0.02547825686633587,0.01702448
2763,53432320,2609,19334,0.038356490088626745,0.2,-2.520153843164444,0.4886407256126404,26080,-0.006646055199671537,0.0601513671875,0.0001,-0.016388043761253357,0.020766448
2763,53452800,2610,19341,0.03019936614204198,0.2,-2.5268054240942,0.38300955295562744,26090,-0.005217475347453728,0.060791015625,0.0001,-0.016740690916776657,0.019398585
2763,53473280,2611,19348,0.033518242589198055,0.2,-2.5408683830499648,0.43894702196121216,26100,-0.005212590282899328,0.0572998046875,0.0001,-0.024028748273849487,0.0212706
2763,53493760,2612,19356,0.03711842661257833,0.2,-2.5471732032299044,0.4328903555870056,26110,-0.005980548613006249,0.060224609375,0.0001,-0.016643313691020012,0.020647723
2763,53514240,2613,19363,0.037865942339412866,0.2,-2.559079405665398,0.46247023344039917,26120,-0.006585467339900788,0.06892578125,0.0001,-0.008946964517235756,0.021024624
2763,53534720,2614,19370,0.02994247796945274,0.2,-2.5453124052286147,0.3920927047729492,26130,-0.005780903176200809,0.0679443359375,0.0001,-0.0247158445417881,0.020161137
2763,53555200,2615,19378,0.03356037955265492,0.2,-2.5204684567451476,0.45466530323028564,26140,-0.006106418756826315,0.06361328125,0.0001,-0.015383744612336159,0.021419737
2763,53575680,2616,19385,0.04313729121349752,0.2,-2.523501672744751,0.4304366111755371,26150,-0.00600203041714849,0.0640869140625,0.0001,-0.014984361827373505,0.022437595
2763,53596160,2617,19393,0.03939943296369165,0.2,-2.509625564813614,0.47088944911956787,26160,-0.004264254420704674,0.0526025390625,0.0001,-0.02178443782031536,0.017060617
2763,53616640,2618,19400,0.035008775433525444,0.2,-2.5374405753612517,0.44628334045410156,26170,-0.005438306604628451,0.0703466796875,0.0001,-0.02095155045390129,0.021328619
2763,53637120,2619,19408,0.04050724247004837,0.2,-2.5227506625652314,0.47232264280319214,26180,-0.006981247522344347,0.0634130859375,0.0001,-0.013894489035010338,0.021554409
2763,53657600,2620,19415,0.03974597985856235,0.2,-2.514809190630913,0.46118229627609253,26190,-0.005617614189395681,0.0633740234375,0.0001,-0.023490585386753082,0.018498626
2763,53678080,2621,19423,0.031655093873851,0.2,-2.5243804442882536,0.4275025725364685,26200,-0.00557223143405281,0.063037109375,0.0001,-0.02232953906059265,0.02382541
2763,53698560,2622,19430,0.03951672753784805,0.2,-2.5197711497545243,0.45894861221313477,26210,-0.004759868784458376,0.0598388671875,0.0001,-0.019391098991036415,0.01861995
2763,53719040,2623,19438,0.04405182649381459,0.2,-2.520938612818718,0.4922525882720947,26220,-0.005554862627468538,0.0678857421875,0.0001,-0.015565931797027588,0.020882135
2763,53739520,2624,19445,0.04266234615817666,0.2,-2.5251492434740066,0.46583688259124756,26230,-0.006106716865033377,0.059931640625,0.0001,-0.01778542436659336,0.019554626
2763,53760000,2625,19452,0.04751632703468203,0.2,-2.5042090439796447,0.5458464920520782,26240,-0.0059708810783922674,0.06828125,0.0001,-0.01544250175356865,0.018512223
2763,53780480,2626,19460,0.04434439314063639,0.2,-2.508398476243019,0.5119528472423553,26250,-0.005389635525643826,0.05775390625,0.0001,-0.018444303423166275,0.019154843
2763,53800960,2627,19467,0.0355509752035141,0.2,-2.542980958223343,0.4757792353630066,26260,-0.005205789477040526,0.066142578125,0.0001,-0.019241943955421448,0.017853728
2763,53821440,2628,19474,0.03529954793397337,0.2,-2.527124671936035,0.5197736024856567,26270,-0.004518794067553245,0.0660888671875,0.0001,-0.018378591164946556,0.019671945
2763,53841920,2629,19482,0.03509675902314484,0.2,-2.516188673377037,0.33920347690582275,26280,-0.005877178083173931,0.059169921875,0.0001,-0.02025202475488186,0.016620528
2763,53862400,2630,19489,0.03417399743106216,0.2,-2.51412001311779,0.4572955369949341,26290,-0.0063143930592923425,0.0691650390625,0.0001,-0.024289654567837715,0.02281474
2763,53882880,2631,19496,0.04706213355064392,0.2,-2.5154346418380737,0.4484180808067322,26300,-0.006795339366362896,0.079140625,0.0001,-0.018167385831475258,0.026834005
2763,53903360,2632,19504,0.0407508861226961,0.2,-2.5398689031600954,0.4186055064201355,26310,-0.004006729664106388,0.056650390625,0.0001,-0.01904221810400486,0.021523308
2763,53923840,2633,19511,0.03804351443424821,0.2,-2.533525525331497,0.45416033267974854,26320,-0.006526842506427783,0.064296875,0.0001,-0.013274148106575012,0.021902697
2763,53944320,2634,19518,0.039762156065553424,0.2,-2.539428913593292,0.4632938504219055,26330,-0.005559945444983896,0.0591259765625,0.0001,-0.015060678124427795,0.01951861
2763,53964800,2635,19526,0.03998772276565433,0.2,-2.5407559192180633,0.49440640211105347,26340,-0.0061063854396343235,0.0654736328125,0.0001,-0.015042092651128769,0.021214932
2763,53985280,2636,19533,0.033621859713457526,0.2,-2.5422266083955765,0.4800297021865845,26350,-0.006330748263571877,0.066669921875,0.0001,-0.02244953066110611,0.02209429
2763,54005760,2637,19541,0.045469953943975266,0.2,-2.5458607614040374,0.5075806677341461,26360,-0.005089938463643193,0.05115234375,0.0001,-0.016252579167485237,0.017547717
2763,54026240,2638,19548,0.05270290339365601,0.2,-2.543408424258232,0.553416907787323,26370,-0.005062439380562864,0.0648095703125,0.0001,-0.0027315355837345123,0.020949338
2763,54046720,2639,19555,0.04335781441070139,0.2,-2.5481783723831177,0.4571540951728821,26380,-0.005860735986498184,0.0666357421875,0.0001,-0.011096557602286339,0.021551793
2763,54067200,2640,19563,0.03488603743724525,0.2,-2.5623900562524797,0.46286678314208984,26390,-0.005423814522800967,0.0564599609375,0.0001,-0.029363712295889854,0.019561524
2763,54087680,2641,19570,0.057910504043102266,0.2,-2.543258445262909,0.5481282472610474,26400,-0.005682457698276267,0.0614208984375,0.0001,-0.011521153151988983,0.01943264
2763,54108160,2642,19577,0.04140524598769844,0.2,-2.545685673356056,0.46764248609542847,26410,-0.0054765533283352855,0.0554248046875,0.0001,-0.015916254371404648,0.017812029
2763,54128640,2643,19585,0.04151074237655848,0.2,-2.5501330101490023,0.5172856152057648,26420,-0.005027289601857774,0.0573486328125,0.0001,-0.022959604859352112,0.02315725
2763,54149120,2644,19592,0.03422863255720585,0.2,-2.553347895741463,0.5163965821266174,26430,-0.006771269814344123,0.05998046875,0.0001,-0.01829659938812256,0.022222366
2763,54169600,2645,19599,0.041377226863987746,0.2,-2.5689381051063536,0.4890398383140564,26440,-0.006692296911496669,0.0664599609375,0.0001,-0.01600571721792221,0.020186707
2763,54190080,2646,19607,0.04642064233776182,0.2,-2.5560424757003783,0.5283756852149963,26450,-0.0062839456906658596,0.075263671875,0.0001,-0.0006611514836549759,0.02309872
2763,54210560,2647,19614,0.03198188286274672,0.2,-2.562108303308487,0.40136587619781494,26460,-0.006198309233877808,0.0635205078125,0.0001,-0.014513369649648666,0.018769955
