time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/policy_gradient_loss,train/explained_variance,train/loss,train/learning_rate,train/value_loss,train/clip_fraction,train/n_updates,train/entropy_loss,train/approx_kl,train/clip_range
2983,248,10158080,3404,-0.011027278295805444,0.4472118020057678,-0.015740888193249702,0.0001,0.06403370673768222,0.07608642578125,2470,-3.190774454176426,0.008701198,0.2
2995,249,10199040,3404,-0.0110568440327188,0.49908447265625,-0.03073294647037983,0.0001,0.05583324701990932,0.0774365234375,2480,-3.1944008684158325,0.009026656,0.2
3007,250,10240000,3404,-0.010786789796984522,0.38099533319473267,-0.0204363614320755,0.0001,0.0786352726072073,0.07913330078125,2490,-3.179760014116764,0.00912034,0.2
3019,251,10280960,3404,-0.010961713203287218,0.4341941475868225,0.024411030113697052,0.0001,0.08979763703420758,0.08340087890625,2500,-3.1872114989161493,0.008899099,0.2
3031,252,10321920,3404,-0.010539835884555942,0.39102524518966675,-0.0004083886742591858,0.0001,0.10214912552153692,0.079033203125,2510,-3.1739464735984804,0.008870747,0.2
3043,253,10362880,3404,-0.010652038031985285,0.5102421045303345,-0.016882922500371933,0.0001,0.08070370909757912,0.073017578125,2520,-3.180549327433109,0.008543679,0.2
3055,254,10403840,3404,-0.011066847509500804,0.4419609308242798,0.0046955011785030365,0.0001,0.09374093563994393,0.08403564453125,2530,-3.1974144002795217,0.009011992,0.2
3067,255,10444800,3404,-0.010960487265547271,0.4138626456260681,-0.009685017168521881,0.0001,0.08076069785049185,0.084052734375,2540,-3.1848103696107866,0.00908393,0.2
3079,256,10485760,3404,-0.010522968472869251,0.4897002577781677,-0.022452497854828835,0.0001,0.05763262972002849,0.0713232421875,2550,-3.1721175518631934,0.008272502,0.2
3091,257,10526720,3405,-0.010462955408438574,0.4536663293838501,0.03580830246210098,0.0001,0.1301588153420016,0.08189453125,2560,-3.167101908624172,0.00880512,0.2
3103,258,10567680,3404,-0.010828303275629877,0.6172379553318024,-0.02782384306192398,0.0001,0.0690180934825912,0.08051025390625,2570,-3.171283971965313,0.00891318,0.2
3115,259,10608640,3404,-0.010475679012743058,0.4450010061264038,-0.022213535383343697,0.0001,0.0802257120120339,0.08258056640625,2580,-3.168109551668167,0.009348015,0.2
3127,260,10649600,3404,-0.009840866962549625,0.5069499313831329,-0.040300339460372925,0.0001,0.05301409433828667,0.06853515625,2590,-3.1731933695077896,0.008112662,0.2
3139,261,10690560,3404,-0.010538182449236046,0.48315781354904175,-0.02173597365617752,0.0001,0.07276049711275846,0.08582763671875,2600,-3.1822474947571755,0.009204665,0.2
3151,262,10731520,3405,-0.01126134662408731,0.390508234500885,-0.012825638055801392,0.0001,0.09480227110674605,0.08060302734375,2610,-3.171695423424244,0.00919203,0.2
3163,263,10772480,3405,-0.010790478556664311,0.4475712776184082,0.009147211909294128,0.0001,0.0730175510700792,0.0831591796875,2620,-3.157494085431099,0.009050359,0.2
3175,264,10813440,3405,-0.011086770969995996,0.3667781949043274,-0.021705100312829018,0.0001,0.09532886491157115,0.08621826171875,2630,-3.166909069120884,0.009386614,0.2
3186,265,10854400,3405,-0.011284831581142497,0.4942095875740051,-0.029648348689079285,0.0001,0.05170346313389018,0.07572509765625,2640,-3.161365723013878,0.008808149,0.2
3198,266,10895360,3405,-0.010394207154895412,0.35507452487945557,-0.034331314265728,0.0001,0.09433061629766598,0.07768798828125,2650,-3.161682152450085,0.008474362,0.2
3210,267,10936320,3406,-0.010950666777353036,0.4505887031555176,-0.01568165421485901,0.0001,0.08435801442945376,0.07368408203125,2660,-3.160259307026863,0.008437119,0.2
3222,268,10977280,3406,-0.010336739615449914,0.502737820148468,-0.03749072179198265,0.0001,0.07931127341231331,0.07068115234375,2670,-3.1598207196593284,0.008236646,0.2
3234,269,11018240,3406,-0.011644488996971632,0.3354772925376892,-0.02912282571196556,0.0001,0.07174590431852267,0.07842529296875,2680,-3.1474884167313575,0.00848813,0.2
3246,270,11059200,3406,-0.010677956330328016,0.35582786798477173,-0.015560030937194824,0.0001,0.0742136604944244,0.07462158203125,2690,-3.1258066484332083,0.008471775,0.2
3258,271,11100160,3406,-0.011814402519521537,0.3505905866622925,-0.019610365852713585,0.0001,0.05924161455826834,0.08254150390625,2700,-3.1360072168707847,0.008815874,0.2
3270,272,11141120,3406,-0.011196683501912047,0.35564208030700684,-0.03173566982150078,0.0001,0.07106200308771804,0.07991455078125,2710,-3.1375300639867785,0.008974274,0.2
3282,273,11182080,3406,-0.010073426992021269,0.27872222661972046,-0.020934265106916428,0.0001,0.09322775493841619,0.07682373046875,2720,-3.1334397426247595,0.008217024,0.2
3294,274,11223040,3406,-0.010040481943433406,0.25481200218200684,-0.011066336184740067,0.0001,0.08084396369755269,0.0819775390625,2730,-3.151560475230217,0.008949858,0.2
3306,275,11264000,3406,-0.010434875590581214,0.36472809314727783,-0.02040969394147396,0.0001,0.06447225740877911,0.07865966796875,2740,-3.127567274570465,0.008833319,0.2
3318,276,11304960,3406,-0.010048777613847051,0.4236013889312744,-0.023627709597349167,0.0001,0.08044709691079334,0.08050537109375,2750,-3.1417174369096754,0.0088523235,0.2
3330,277,11345920,3406,-0.010309208408580161,0.4356846213340759,0.024588678032159805,0.0001,0.07926177527988329,0.07180419921875,2760,-3.141769532561302,0.00851929,0.2
3342,278,11386880,3406,-0.011189118209586013,0.45750224590301514,-0.02716064639389515,0.0001,0.09424029087182134,0.07562255859375,2770,-3.135746228992939,0.008461858,0.2
3354,279,11427840,3406,-0.010719155854312703,0.4469759464263916,-0.009554710239171982,0.0001,0.09339852344244719,0.0750537109375,2780,-3.112198349237442,0.008751573,0.2
3366,280,11468800,3406,-0.011340635757223936,0.3814021348953247,-0.01799369603395462,0.0001,0.0782870304491371,0.0881396484375,2790,-3.1541947042942047,0.009525148,0.2
3378,281,11509760,3406,-0.012283567583217518,0.6155526638031006,-0.021886197850108147,0.0001,0.06387646030168981,0.0812744140625,2800,-3.1576627498865126,0.008973897,0.2
3390,282,11550720,3406,-0.011839217552478657,0.4576154947280884,-0.0029259920120239258,0.0001,0.08476938488893211,0.08284423828125,2810,-3.1484840971231463,0.008890851,0.2
3402,283,11591680,3406,-0.010858727702579927,0.4758721590042114,-0.017241476103663445,0.0001,0.06640792378690094,0.07779296875,2820,-3.149532364308834,0.008931574,0.2
3414,284,11632640,3406,-0.012173544715260505,0.40505850315093994,-0.030840802937746048,0.0001,0.06775633417302743,0.0837451171875,2830,-3.1332075467705724,0.009056683,0.2
3426,285,11673600,3406,-0.010646518959256356,0.5205681622028351,-0.01000659167766571,0.0001,0.07023063152097166,0.0764111328125,2840,-3.1498088505864144,0.00892085,0.2
3438,286,11714560,3407,-0.009761024769213691,0.5274838507175446,-6.229802966117859e-05,0.0001,0.07966133566573262,0.0769970703125,2850,-3.1459332317113877,0.00847855,0.2
3450,287,11755520,3407,-0.009985800068243407,0.49063539505004883,-0.006556546315550804,0.0001,0.06776742440648377,0.0713818359375,2860,-3.163486393690109,0.008191593,0.2
3462,288,11796480,3407,-0.010827900214499095,0.49829089641571045,-0.025958877056837082,0.0001,0.07635117445839569,0.0759716796875,2870,-3.153156603872776,0.00882663,0.2
3474,289,11837440,3407,-0.010472658777871402,0.5078475475311279,-0.02100009098649025,0.0001,0.08533104761037975,0.0798095703125,2880,-3.1370516750216484,0.009028725,0.2
3486,290,11878400,3407,-0.010395610682171536,0.5555678308010101,-0.011774800717830658,0.0001,0.08659518957603723,0.0768505859375,2890,-3.1602500540018084,0.008686254,0.2
3497,291,11919360,3407,-0.011004538752604275,0.5224166512489319,-0.014021530747413635,0.0001,0.07936161500168964,0.07845458984375,2900,-3.140380944609642,0.0083653,0.2
3510,292,11960320,3407,-0.010089369339402765,0.5103446543216705,-0.015205826610326767,0.0001,0.09336271136067807,0.07825439453125,2910,-3.136402771174908,0.008735878,0.2
3521,293,12001280,3407,-0.010079437526437687,0.6400275230407715,-0.022575683891773224,0.0001,0.08873949218541384,0.07571533203125,2920,-3.1497996270656587,0.008417115,0.2
3533,294,12042240,3407,-0.010398000265995506,0.6218024492263794,-0.03153061866760254,0.0001,0.08120912371668965,0.07328857421875,2930,-3.1375612664222716,0.00848008,0.2
3545,295,12083200,3407,-0.010785422600238235,0.5802919268608093,-0.020917844027280807,0.0001,0.07223570805275813,0.0828271484375,2940,-3.1794266325235365,0.009307982,0.2
3557,296,12124160,3407,-0.011305744344281266,0.5635437369346619,-0.007887206971645355,0.0001,0.08077787739923224,0.081171875,2950,-3.1620690515637397,0.008779317,0.2
3569,297,12165120,3408,-0.010485145884158555,0.42531538009643555,0.009605411440134048,0.0001,0.10240174840204418,0.08112548828125,2960,-3.1635750535130502,0.008948574,0.2
3581,298,12206080,3408,-0.010733455552181113,0.4868960976600647,-0.021700073033571243,0.0001,0.07981328904861584,0.0762548828125,2970,-3.14179604023695,0.008679824,0.2
3593,299,12247040,3408,-0.010555643271654844,0.40464329719543457,-0.030408114194869995,0.0001,0.10722218543291091,0.08901123046875,2980,-3.1692201775312423,0.009594758,0.2
3605,300,12288000,3408,-0.0108188365449314,0.37591713666915894,-0.019511345773935318,0.0001,0.1077304304856807,0.08552978515625,2990,-3.160925118029118,0.009124963,0.2
3616,301,12328960,3408,-0.011256301960092968,0.5286753177642822,-0.02580072730779648,0.0001,0.06840388303622603,0.08822265625,3000,-3.1488571202754976,0.00927623,0.2
3628,302,12369920,3408,-0.010908924543909961,0.5938764214515686,-0.02146856300532818,0.0001,0.05467606544494629,0.07858154296875,3010,-3.147092271447182,0.008718738,0.2
3640,303,12410880,3408,-0.010790094393159961,0.5357344448566437,-0.009942881762981415,0.0001,0.08202912517823278,0.0727099609375,3020,-3.1572878980636596,0.00834129,0.2
3652,304,12451840,3408,-0.010552493391151075,0.440071702003479,0.010049793869256973,0.0001,0.0945925826812163,0.081005859375,3030,-3.137879126966,0.009065899,0.2
3664,305,12492800,3408,-0.010978731020004488,0.494845986366272,-0.020305782556533813,0.0001,0.08492287680041045,0.08201171875,3040,-3.1464955976605413,0.008832032,0.2
3676,306,12533760,3408,-0.01072949599751155,0.433880090713501,-0.0144214928150177,0.0001,0.09137074671685695,0.08008544921875,3050,-3.161195237338543,0.0085812695,0.2
3688,307,12574720,3409,-0.010541440503147896,0.43996667861938477,0.00755707174539566,0.0001,0.09853234304813668,0.07355712890625,3060,-3.162891555428505,0.008451989,0.2
3700,308,12615680,3409,-0.010604216039209859,0.4811905026435852,-0.009852815419435501,0.0001,0.07498153007589281,0.0709814453125,3070,-3.1783165341615676,0.008159256,0.2
3712,309,12656640,3409,-0.011601956407685066,0.5306792557239532,-0.0021103285253047943,0.0001,0.07565768867265434,0.0932763671875,3080,-3.1474615132808683,0.009582737,0.2
3724,310,12697600,3409,-0.011309100304206367,0.43957382440567017,-0.010363280773162842,0.0001,0.08198287965031341,0.0825,3090,-3.1429679542779922,0.009131642,0.2
3735,311,12738560,3409,-0.011196403289650334,0.4764769673347473,-0.010707540437579155,0.0001,0.0737041062139906,0.0874169921875,3100,-3.13346831291914,0.008912099,0.2
3748,312,12779520,3409,-0.01120622148635448,0.3744405508041382,-0.013187658041715622,0.0001,0.06942337888525799,0.08128662109375,3110,-3.160260035991669,0.009028181,0.2
3760,313,12820480,3409,-0.01073280224809423,0.39517247676849365,-0.007551990449428558,0.0001,0.08184085994027555,0.07838623046875,3120,-3.1476242843270303,0.008624532,0.2
3772,314,12861440,3409,-0.011424699985363987,0.47575056552886963,-0.003618251532316208,0.0001,0.0719537363620475,0.08927490234375,3130,-3.1345966532826424,0.009486902,0.2
3784,315,12902400,3409,-0.010280027811095351,0.4183523654937744,-0.018909651786088943,0.0001,0.10734018936753273,0.07743408203125,3140,-3.143656370639801,0.008639494,0.2
3796,316,12943360,3409,-0.010749926017451799,0.4103856682777405,0.038714632391929626,0.0001,0.1127128316508606,0.077509765625,3150,-3.149822863936424,0.008987983,0.2
3808,317,12984320,3409,-0.01186584498078446,0.5086091160774231,-0.00558161735534668,0.0001,0.06745436866069213,0.07734375,3160,-3.144368530213833,0.008506728,0.2
3820,318,13025280,3409,-0.010579355623194715,0.43737292289733887,-0.021173648536205292,0.0001,0.07935153571190312,0.08537353515625,3170,-3.144560299515724,0.008647467,0.2
3832,319,13066240,3409,-0.009600043844693573,0.4682295322418213,0.059060364961624146,0.0001,0.10057018593419344,0.0694970703125,3180,-3.143965823352337,0.0083640795,0.2
3844,320,13107200,3409,-0.010835540636180667,0.6005638539791107,-0.03367648273706436,0.0001,0.06289319363888353,0.079990234375,3190,-3.162651298940182,0.008858311,0.2
3856,321,13148160,3409,-0.011086872106679947,0.5425585806369781,-0.023942962288856506,0.0001,0.09472957629244774,0.08983154296875,3200,-3.15571407943964,0.009156424,0.2
3868,322,13189120,3409,-0.010311449200598873,0.5139857232570648,-0.030765874311327934,0.0001,0.062225351636298,0.0720947265625,3210,-3.1947466760873793,0.008568904,0.2
3880,323,13230080,3409,-0.010854715029636282,0.6263362765312195,-0.015092162415385246,0.0001,0.06763906765030697,0.0799755859375,3220,-3.1642990720272066,0.008787805,0.2
3892,324,13271040,3409,-0.010110351160983555,0.5253578424453735,0.0391148217022419,0.0001,0.10459457221906632,0.08142333984375,3230,-3.1535168904066087,0.008740139,0.2
3904,325,13312000,3409,-0.012164209434122313,0.47600287199020386,0.006246175616979599,0.0001,0.0752693724166602,0.09137451171875,3240,-3.187757430970669,0.009648342,0.2
3916,326,13352960,3409,-0.011609947200340684,0.4265407919883728,-0.03704962134361267,0.0001,0.06749751690775156,0.08695068359375,3250,-3.161601907014847,0.009751352,0.2
3928,327,13393920,3409,-0.01111606867518276,0.5139085352420807,-0.028837401419878006,0.0001,0.07801234221551567,0.07951171875,3260,-3.1540725788474084,0.008646902,0.2
3940,328,13434880,3409,-0.01071304540440906,0.41608309745788574,0.00589645653963089,0.0001,0.13404140789527447,0.08138427734375,3270,-3.14326854377985,0.008671468,0.2
3952,329,13475840,3409,-0.011276256714045302,0.3137398362159729,-0.0035996362566947937,0.0001,0.14568889082409442,0.09114990234375,3280,-3.147982398569584,0.00955384,0.2
3964,330,13516800,3409,-0.011019437598006334,0.5339985489845276,-0.015280570834875107,0.0001,0.10521861334796995,0.07900146484375,3290,-3.1457966017723082,0.008912208,0.2
3976,331,13557760,3409,-0.011976489866501652,0.428488552570343,-0.0006934404373168945,0.0001,0.08995279579423368,0.08439208984375,3300,-3.1486989170312882,0.0089612715,0.2
3988,332,13598720,3409,-0.011334244255704107,0.4786193370819092,0.005482662469148636,0.0001,0.10131120023317636,0.07923583984375,3310,-3.1525163680315016,0.008962936,0.2
4000,333,13639680,3409,-0.010444223540835082,0.43660491704940796,-0.007548164576292038,0.0001,0.06806718115694821,0.07796142578125,3320,-3.117490154206753,0.0089861285,0.2
4012,334,13680640,3409,-0.01110415439659846,0.39252209663391113,-0.026113618165254593,0.0001,0.08014410121599212,0.07615234375,3330,-3.1400220879912375,0.008703821,0.2
4024,335,13721600,3409,-0.011391756877128501,0.31415778398513794,-0.029399467632174492,0.0001,0.07262757896212861,0.084580078125,3340,-3.138425066769123,0.0092737395,0.2
4037,336,13762560,3409,-0.011020620161434635,0.43612581491470337,-0.03331664204597473,0.0001,0.08331725512631237,0.084013671875,3350,-3.129901414215565,0.009107139,0.2
4048,337,13803520,3409,-0.01161149766507151,0.3199464678764343,-0.0020612888038158417,0.0001,0.11576801172457635,0.0793359375,3360,-3.1368819937109946,0.00893506,0.2
4060,338,13844480,3409,-0.011377472154345014,0.44019585847854614,-0.018180428072810173,0.0001,0.07053337226156145,0.08212890625,3370,-3.1411538821458818,0.009137939,0.2
4073,339,13885440,3409,-0.011424516877159476,0.43655258417129517,-0.014427367597818375,0.0001,0.10012285716133192,0.07574951171875,3380,-3.1365243369340896,0.00849019,0.2
4085,340,13926400,3409,-0.010774986640026327,0.42829596996307373,-0.021991636604070663,0.0001,0.12107366570737213,0.07661865234375,3390,-3.13280155390501,0.008451428,0.2
4097,341,13967360,3408,-0.00962084780796431,0.38973909616470337,0.05712013691663742,0.0001,0.12456132458057255,0.07661865234375,3400,-3.129936198890209,0.00890933,0.2
4109,342,14008320,3408,-0.01023703297767497,0.4831927418708801,-0.021395796909928322,0.0001,0.07862876280909405,0.08194580078125,3410,-3.10359599083662,0.008523898,0.2
4121,343,14049280,3408,-0.01130114010797115,0.4420374631881714,0.007359456270933151,0.0001,0.09713407460600137,0.0870947265625,3420,-3.1311228239536284,0.009510556,0.2
4133,344,14090240,3408,-0.011099491574423154,0.5670709311962128,-0.01088036596775055,0.0001,0.07154678205726668,0.0821044921875,3430,-3.126274111866951,0.00918912,0.2
4145,345,14131200,3408,-0.010646106944914208,0.37664031982421875,-0.010625053197145462,0.0001,0.14015256247017532,0.0854541015625,3440,-3.107931605875492,0.009160976,0.2
4157,346,14172160,3408,-0.01203280653033289,0.38283324241638184,-0.005189526826143265,0.0001,0.0974505865201354,0.080439453125,3450,-3.1160487443208695,0.0090294955,0.2
4169,347,14213120,3408,-0.010799367451108993,0.4606964588165283,-0.02107851207256317,0.0001,0.0778147737425752,0.08194091796875,3460,-3.1233910208940507,0.008971086,0.2
4181,348,14254080,3408,-0.011604901360697114,0.432262122631073,-0.003499280661344528,0.0001,0.10223092286847532,0.08395751953125,3470,-3.097506220340729,0.009088258,0.2
4193,349,14295040,3408,-0.012563711128168507,0.4497607350349426,-0.02696411684155464,0.0001,0.0695265236753039,0.08285400390625,3480,-3.1179701286554335,0.008785832,0.2
4206,350,14336000,3407,-0.011352587145520374,0.4632711410522461,0.003465864807367325,0.0001,0.08736029390944168,0.08244140625,3490,-3.126224744617939,0.009223938,0.2
4218,351,14376960,3407,-0.010706285992637277,0.30935484170913696,-0.022784903645515442,0.0001,0.0801777172437869,0.07654296875,3500,-3.115731910765171,0.008364009,0.2
4231,352,14417920,3407,-0.011764027533499756,0.4508671760559082,-0.017904944717884064,0.0001,0.07028385826153681,0.082158203125,3510,-3.131972981989384,0.009172238,0.2
4243,353,14458880,3407,-0.0108345067074697,0.42989814281463623,-0.005486629903316498,0.0001,0.08581774488091469,0.0787548828125,3520,-3.123562356233597,0.008877195,0.2
4256,354,14499840,3406,-0.01190256561676506,0.4514244794845581,-0.034291088581085205,0.0001,0.06752660286147147,0.0807568359375,3530,-3.1241098752617837,0.009189296,0.2
4268,355,14540800,3406,-0.011221653328975663,0.6068867146968842,0.007108423858880997,0.0001,0.06065613703336567,0.08113037109375,3540,-3.0964359498023986,0.00924659,0.2
4280,356,14581760,3406,-0.011227542366104898,0.5590792298316956,-0.009661469608545303,0.0001,0.08297585467807948,0.08707763671875,3550,-3.109666730761528,0.009293972,0.2
4292,357,14622720,3406,-0.01162523925100686,0.47495561838150024,-0.004346419125795364,0.0001,0.09494011034723371,0.08947509765625,3560,-3.1186489045619963,0.009497966,0.2
4304,358,14663680,3406,-0.010787680851790356,0.48328697681427,-0.0019130408763885498,0.0001,0.09118129855720326,0.07485107421875,3570,-3.102112748324871,0.008806859,0.2
4317,359,14704640,3406,-0.00960176471489831,0.6370157897472382,-0.015281882137060165,0.0001,0.0755621252860874,0.0736572265625,3580,-3.115387387573719,0.008679353,0.2
4328,360,14745600,3406,-0.010831047064202721,0.4665895104408264,0.029284223914146423,0.0001,0.100608810656704,0.08149658203125,3590,-3.1335679519176485,0.008795027,0.2
4341,361,14786560,3406,-0.010987301428831414,0.5244992673397064,-0.03251703083515167,0.0001,0.08832155994605273,0.07364013671875,3600,-3.1017269521951674,0.008628086,0.2
4353,362,14827520,3406,-0.00980182522078394,0.4856550097465515,-0.0013048872351646423,0.0001,0.09159204449038953,0.07360595703125,3610,-3.1304505652189256,0.008461974,0.2
4365,363,14868480,3406,-0.011098673474043608,0.5539163053035736,-0.016515355557203293,0.0001,0.09800529772415757,0.089248046875,3620,-3.0979696306586266,0.00974251,0.2
4378,364,14909440,3405,-0.011218163605808512,0.5087918341159821,-0.017069874331355095,0.0001,0.093620819975622,0.08123291015625,3630,-3.109137482047081,0.008956407,0.2
4391,365,14950400,3404,-0.01117390361672733,0.5793782770633698,-0.008416198194026947,0.0001,0.08748129656538367,0.08701171875,3640,-3.1098964962363245,0.0093594035,0.2
4403,366,14991360,3404,-0.013068566787114832,0.48987478017807007,-0.02321772836148739,0.0001,0.07714734563138335,0.0890625,3650,-3.113498179614544,0.0093930615,0.2
4414,367,15032320,3404,-0.010906895739026368,0.5053712427616119,-0.03149823844432831,0.0001,0.0862880390137434,0.07982666015625,3660,-3.1151912021636963,0.008834986,0.2
4427,368,15073280,3404,-0.011986735131213209,0.470258891582489,-0.009592127054929733,0.0001,0.0805837649712339,0.0777978515625,3670,-3.102603966593742,0.008723071,0.2
4439,369,15114240,3404,-0.011093418116652175,0.5223981142044067,-0.013619966804981232,0.0001,0.09602014841511845,0.0771044921875,3680,-3.057796681523323,0.008687561,0.2
4450,370,15155200,3404,-0.011207023442257196,0.4514263868331909,-0.016009097918868065,0.0001,0.09568613246548921,0.0782861328125,3690,-3.091147065758705,0.008822491,0.2
4463,371,15196160,3404,-0.010669566396099981,0.4539470672607422,-0.02107107639312744,0.0001,0.08809750049840659,0.0805615234375,3700,-3.106300189495087,0.008649854,0.2
4475,372,15237120,3404,-0.011186343245208263,0.39971739053726196,-0.016928762197494507,0.0001,0.08493252146290615,0.08151123046875,3710,-3.1042278063297273,0.008825504,0.2
4487,373,15278080,3404,-0.010874834331625607,0.40644747018814087,-0.004526559263467789,0.0001,0.10752029461786151,0.07704345703125,3720,-3.0888646733760834,0.00862755,0.2
4499,374,15319040,3404,-0.009568000027356902,0.48475682735443115,-0.028287427499890327,0.0001,0.09970178105169908,0.07420166015625,3730,-3.1097724682092664,0.008643599,0.2
4511,375,15360000,3404,-0.010952698961264105,0.5835979878902435,0.007051412016153336,0.0001,0.08406153856310994,0.08287841796875,3740,-3.1138429376482963,0.009036675,0.2
4523,376,15400960,3404,-0.012092380307149143,0.4297531247138977,0.005864955484867096,0.0001,0.11084566427394747,0.09369873046875,3750,-3.0958760130405425,0.009549124,0.2
4535,377,15441920,3404,-0.011883223839686253,0.4766913056373596,-0.004971027374267578,0.0001,0.11951764033176004,0.0806103515625,3760,-3.1066865345835684,0.009175857,0.2
4547,378,15482880,3404,-0.01067968012066558,0.4643998146057129,0.004169497638940811,0.0001,0.10081795488949866,0.07686767578125,3770,-3.113603739738464,0.008943284,0.2
4559,379,15523840,3404,-0.010121186900796601,0.6648161709308624,-0.022834492847323418,0.0001,0.08214353197719902,0.07548828125,3780,-3.074280228614807,0.008215425,0.2
4571,380,15564800,3404,-0.011697406876992318,0.47642648220062256,-0.006699036806821823,0.0001,0.11551418152172119,0.0812744140625,3790,-3.101640348136425,0.008787133,0.2
4583,381,15605760,3404,-0.011595672649564221,0.6082356572151184,-0.023533722385764122,0.0001,0.07792975165881216,0.0851171875,3800,-3.0870888701081274,0.0091921855,0.2
4595,382,15646720,3404,-0.012988897889881628,0.5619734823703766,-0.020887967199087143,0.0001,0.08881617032457143,0.0840576171875,3810,-3.105366015136242,0.009136875,0.2
4607,383,15687680,3404,-0.011394175645837095,0.574701339006424,-0.013504136353731155,0.0001,0.08516899125883355,0.08429931640625,3820,-3.085016134977341,0.009374829,0.2
4619,384,15728640,3404,-0.011237431057670619,0.5100535154342651,0.013485848903656006,0.0001,0.08417941924650223,0.0811376953125,3830,-3.108070806264877,0.009323743,0.2
4631,385,15769600,3404,-0.0111636222130619,0.5740502774715424,-0.03034544549882412,0.0001,0.09638709290418773,0.0798046875,3840,-3.0939880016446115,0.008872822,0.2
4644,386,15810560,3404,-0.011202301426383201,0.4539867043495178,0.026611633598804474,0.0001,0.09853166585788131,0.0856982421875,3850,-3.0866399839520455,0.009433908,0.2
4656,387,15851520,3403,-0.011123809927084949,0.39475393295288086,-0.021336695179343224,0.0001,0.11515382206067443,0.078095703125,3860,-3.0902895748615267,0.008688941,0.2
4669,388,15892480,3403,-0.01024144592374796,0.5169759690761566,-0.0060196369886398315,0.0001,0.09158196122851223,0.07372314453125,3870,-3.0722643998265267,0.008865021,0.2
4681,389,15933440,3403,-0.010289086786506231,0.4599073529243469,0.05253962427377701,0.0001,0.09937787915347145,0.0761279296875,3880,-3.0909628826379776,0.00825114,0.2
4693,390,15974400,3403,-0.011530727173012565,0.5162963271141052,-0.024155551567673683,0.0001,0.08200554732233285,0.0862353515625,3890,-3.111139763891697,0.009162193,0.2
4705,391,16015360,3403,-0.011733298299659509,0.6035555899143219,-0.021374043077230453,0.0001,0.07037549660773948,0.0842041015625,3900,-3.0990550312399865,0.0093234535,0.2
4717,392,16056320,3403,-0.011361655431828694,0.6087175011634827,-0.029389269649982452,0.0001,0.0841262072022073,0.085390625,3910,-3.0796602907776833,0.009307282,0.2
4730,393,16097280,3403,-0.012256701909573167,0.5394463837146759,-0.024450082331895828,0.0001,0.09160546410595999,0.0853466796875,3920,-3.088506972193718,0.009145984,0.2
4742,394,16138240,3402,-0.010539945169948623,0.5793692469596863,-0.006892964243888855,0.0001,0.07656878403620794,0.07702880859375,3930,-3.076372691094875,0.008807314,0.2
4754,395,16179200,3402,-0.012093426355422708,0.5006171464920044,0.03447991609573364,0.0001,0.10941356527619064,0.0890771484375,3940,-3.1087736010551454,0.00947686,0.2
4766,396,16220160,3402,-0.01109327265265165,0.37285715341567993,-0.007716953754425049,0.0001,0.14889923652634024,0.08662353515625,3950,-3.0921207389235494,0.009323361,0.2
4779,397,16261120,3402,-0.011668975489592413,0.458623468875885,-0.002104412764310837,0.0001,0.06015691681532189,0.08408447265625,3960,-3.084351274371147,0.008951826,0.2
4792,398,16302080,3401,-0.012166082538315096,0.3463976979255676,-0.011743124574422836,0.0001,0.08387396878562868,0.08843017578125,3970,-3.0814428728818894,0.009413304,0.2
4804,399,16343040,3401,-0.009826969456044025,0.3031660318374634,-0.004993721842765808,0.0001,0.11572563183493913,0.0847021484375,3980,-3.084439438581467,0.009556362,0.2
4816,400,16384000,3401,-0.010650990221620305,0.586959958076477,-0.017567666247487068,0.0001,0.07845042177475989,0.080830078125,3990,-3.093153775036335,0.008708569,0.2
4828,401,16424960,3401,-0.010354324422078207,0.5342091917991638,-0.009244803339242935,0.0001,0.10651921919547021,0.079169921875,4000,-3.102019661962986,0.00892087,0.2
4840,402,16465920,3401,-0.010407867861213163,0.5938383042812347,-0.023355554789304733,0.0001,0.09631503897719085,0.07753662109375,4010,-3.0760910806059836,0.008672886,0.2
4852,403,16506880,3401,-0.012138600558682811,0.6161934435367584,-0.008523665368556976,0.0001,0.0666756533132866,0.0853662109375,4020,-3.068227644264698,0.00920586,0.2
4864,404,16547840,3401,-0.009896948260138743,0.5637072324752808,-0.020623181015253067,0.0001,0.10493492411915213,0.07337158203125,4030,-3.0842020490765574,0.008616962,0.2
4876,405,16588800,3401,-0.011599680602666923,0.43457818031311035,-0.0017070844769477844,0.0001,0.10572870790027082,0.0814794921875,4040,-3.066423049867153,0.009143586,0.2
4888,406,16629760,3401,-0.011257840155012673,0.5529259443283081,-0.016805551946163177,0.0001,0.08677009609993547,0.08120361328125,4050,-3.0726983553171157,0.008931704,0.2
4900,407,16670720,3401,-0.011407866504450795,0.5763883888721466,-0.02001873403787613,0.0001,0.07731271649245172,0.07761962890625,4060,-3.0803072547912596,0.008483352,0.2
4912,408,16711680,3401,-0.01134295527022914,0.5050905048847198,0.013333827257156372,0.0001,0.0993223468400538,0.08482421875,4070,-3.074969564974308,0.009295158,0.2
4924,409,16752640,3401,-0.010310434108396294,0.3775593638420105,-0.008566703647375107,0.0001,0.13600397306960077,0.077724609375,4080,-3.0624225249886514,0.009049098,0.2
4936,410,16793600,3402,-0.0116399706932134,0.4256231188774109,0.0361943282186985,0.0001,0.10152400085702538,0.0854638671875,4090,-3.0892200058698656,0.009343004,0.2
